"
                    Code
                ","
                    Title
                ","
                    Term
                ","
                    Career
                ","
                    Units
                ","
                    Delivery
                "
GERM6502,German Studies Introduction II,"Second Semester, 2018",Postgraduate,6,In Person
GERM6508,German Studies: Advanced German 2,"Second Semester, 2018",Postgraduate,6,In Person
INTR8028,Global Environmental Politics,"Second Semester, 2018",Postgraduate,6,In Person
MKTG7035,Global Marketing,"Second Semester, 2018",Postgraduate,6,In Person
INTR8032,Global Security,"Second Semester, 2018",Postgraduate,6,In Person
POLS8032,Globalisation: the Interaction of Economics and Politics,"Second Semester, 2018",Postgraduate,6,In Person
REGN8003,Governance for Health and Health Equity,"Second Semester, 2018",Postgraduate,6,In Person
CRWF8000,"Government, Markets and Global Change","Second Semester, 2018",Postgraduate,6,In Person
MUSI7002,"Graduate Composition, Arranging, and Sound Design 1","Second Semester, 2018",Postgraduate,12,In Person
MUSI8006,"Graduate Composition, Arranging, and Sound Design 3","Second Semester, 2018",Postgraduate,12,In Person
PHYS8100,Graduate Diploma in Science (Physics) Topics,"Second Semester, 2018",Postgraduate,6,In Person
MUSI7001,Graduate Music Performance 1,"Second Semester, 2018",Postgraduate,12,In Person
MUSI8004,Graduate Music Performance 3,"Second Semester, 2018",Postgraduate,12,In Person
ANTH8001,Graduate Reading Course (Anthropology),"Second Semester, 2018",Postgraduate,6,In Person
LING8001,Graduate Reading Course (Linguistics),"Second Semester, 2018",Postgraduate,6,In Person
CLAS8002,Graduate Reading Course A,"Second Semester, 2018",Postgraduate,6,In Person
CLAS8003,Graduate Reading Course B,"Second Semester, 2018",Postgraduate,6,In Person
ARCH8038,Graduate Reading Course in Archaeological Science,"Second Semester, 2018",Postgraduate,6,In Person
LAWS8301,Graduate Research Unit,"Second Semester, 2018",Postgraduate,12,In Person
LAWS8308,Graduate Research Unit (Legal Practice),"Second Semester, 2018",Postgraduate,12,In Person
STAT7026,Graphical Data Analysis,"Second Semester, 2018",Postgraduate,6,In Person
EMSC6025,Groundwater,"Second Semester, 2018",Postgraduate,6,In Person
ENGN8170,Group Project,"Second Semester, 2018",Postgraduate,12,In Person
VCPG6100,Group Research and Innovation Project (GRIP),"Second Semester, 2018",Postgraduate,6,In Person
COMP6390,HCI and Usability Engineering,"Second Semester, 2018",Postgraduate,6,In Person
BIOL6108,Hallmarks of Cancer,"Second Semester, 2018",Postgraduate,6,In Person
ARTV6057,Hands On: Material Language,"Second Semester, 2018",Postgraduate,6,In Person
DIPL8010,Harnessing Diplomacy for International Development,"Second Semester, 2018",Postgraduate,6,Online
ECON8039,Health Economics,"Second Semester, 2018",Postgraduate,6,In Person
POPH8115,Health Promotion and Protection,"Second Semester, 2018",Postgraduate,6,In Person
ASTR8003,High Energy Astrophysics,"Second Semester, 2018",Postgraduate,6,In Person
HIND6200,Hindi 2,"Second Semester, 2018",Postgraduate,6,In Person
HIND6400,Hindi 4,"Second Semester, 2018",Postgraduate,6,In Person
HIND6600,Hindi 6,"Second Semester, 2018",Postgraduate,6,In Person
NSPO8028,History and Policymaking,"Second Semester, 2018",Postgraduate,6,In Person
ASIA6037,History of Modern China,"Second Semester, 2018",Postgraduate,6,In Person
ASIA6030,History of the State System in Southeast Asia,"Second Semester, 2018",Postgraduate,6,In Person
LAWS8155,Human Rights Litigation,"Second Semester, 2018",Postgraduate,6,Online
INTR8073,Human Security,"Second Semester, 2018",Postgraduate,6,In Person
ANTH8054,Humanitarian Action (Advanced),"Second Semester, 2018",Postgraduate,12,In Person
LAWS6278,Indigenous Community Legal Clinic,"Second Semester, 2018",Postgraduate,6,In Person
COMP8755,Individual Computing Project,"Second Semester, 2018",Postgraduate,6,In Person
INDN6103,Indonesian 2,"Second Semester, 2018",Postgraduate,6,In Person
INDN6003,Indonesian 4,"Second Semester, 2018",Postgraduate,6,In Person
INDN6503,Indonesian 6,"Second Semester, 2018",Postgraduate,6,In Person
ECON8038,Industrial Organisation,"Second Semester, 2018",Postgraduate,6,In Person
INFS8202,Industry Research Project,"Second Semester, 2018",Postgraduate,6,In Person
ANTH8058,Inequality and Development,"Second Semester, 2018",Postgraduate,6,In Person
COMP6261,Information Theory,"Second Semester, 2018",Postgraduate,6,In Person
ENGN8534,Information Theory,"Second Semester, 2018",Postgraduate,6,In Person
VCPG6200,Innovation and Professional Practice Internship,"Second Semester, 2018",Postgraduate,6,In Person
STST8027,Insurgency & Counterinsurgency in an Age of Terror,"Second Semester, 2018",Postgraduate,6,In Person
INFS7007,"Intelligent Business Analysis: Models, Processes and Techniques","Second Semester, 2018",Postgraduate,6,In Person
GREK6122,Intermediate Ancient Greek II,"Second Semester, 2018",Postgraduate,6,In Person
ARAB6502,Intermediate Arabic B,"Second Semester, 2018",Postgraduate,6,In Person
FREN6506,Intermediate French II,"Second Semester, 2018",Postgraduate,6,In Person
LATN6122,Intermediate Latin II,"Second Semester, 2018",Postgraduate,6,In Person
PERS6004,Intermediate Persian B,"Second Semester, 2018",Postgraduate,6,In Person
SPAN6508,Intermediate Spanish II (Language and Culture),"Second Semester, 2018",Postgraduate,6,In Person
ASIA8049,International History from Asia and the Pacific: Framing Critical Perspectives,"Second Semester, 2018",Postgraduate,6,In Person
INDG8006,International Indigenous Studies Research Project,"Second Semester, 2018",Postgraduate,6,In Person
LAWS8177,International Internship,"Second Semester, 2018",Postgraduate,24,In Person
LAWS6250,International Law,"Second Semester, 2018",Postgraduate,6,In Person
LAWS6302,International Law Clinical Program,"Second Semester, 2018",Postgraduate,6,In Person
POGO8045,International Policy Making in the Shadow of the Future,"Second Semester, 2018",Postgraduate,6,In Person
INTR8011,International Relations Theory,"Second Semester, 2018",Postgraduate,12,In Person
LAWS8026,International Security Law Research Project,"Second Semester, 2018",Postgraduate,12,In Person
MUSC8004,Internship 1,"Second Semester, 2018",Postgraduate,6,In Person
MUSC8005,Internship 2,"Second Semester, 2018",Postgraduate,6,In Person
STAT7016,Introduction to Bayesian Data Analysis,"Second Semester, 2018",Postgraduate,6,In Person
ENGL6015,Introduction to Creative Writing,"Second Semester, 2018",Postgraduate,6,In Person
EMET7001,Introduction to Economic Models,"Second Semester, 2018",Postgraduate,6,In Person
ARCH6041,Introduction to Environmental Archaeology,"Second Semester, 2018",Postgraduate,6,In Person
ENVS6103,Introduction to Environmental and Social Research,"Second Semester, 2018",Postgraduate,6,In Person
MATH6242,Introduction to Geometry: Curves and Surfaces,"Second Semester, 2018",Postgraduate,6,In Person
ANTH8056,Introduction to Humanitarian Action,"Second Semester, 2018",Postgraduate,6,In Person
ENGL6008,Introduction to Literary Theory,"Second Semester, 2018",Postgraduate,6,In Person
SOCR8201,Introduction to Social Science Methods and Types of Data,"Second Semester, 2018",Postgraduate,6,In Person
SPAN6502,Introduction to Spanish II,"Second Semester, 2018",Postgraduate,6,In Person
STAT7004,Introduction to Stochastic Processes,"Second Semester, 2018",Postgraduate,6,In Person
ARAB6103,Introductory Arabic B,"Second Semester, 2018",Postgraduate,6,In Person
FREN6502,Introductory French II,"Second Semester, 2018",Postgraduate,6,In Person
MUSI6315,Introductory Graduate Composition,"Second Semester, 2018",Postgraduate,12,In Person
MUSI6302,Introductory Graduate Music Performance,"Second Semester, 2018",Postgraduate,12,In Person
PERS6002,Introductory Persian B,"Second Semester, 2018",Postgraduate,6,In Person
PORT6502,Introductory Portuguese II,"Second Semester, 2018",Postgraduate,6,In Person
STAT7055,Introductory Statistics for Business and Finance,"Second Semester, 2018",Postgraduate,6,In Person
ACST8033,Investment and Asset Modelling,"Second Semester, 2018",Postgraduate,6,In Person
MEAS8116,Islam and Democracy,"Second Semester, 2018",Postgraduate,6,In Person
MEAS8115,Islam in World Politics,"Second Semester, 2018",Postgraduate,6,In Person
MEAS8120,"Islam, Faith and Community","Second Semester, 2018",Postgraduate,6,In Person
IDEC8030,Issues in Applied Macroeconomics,"Second Semester, 2018",Postgraduate,6,In Person
MEAS8108,Issues of Development in the Middle East,"Second Semester, 2018",Postgraduate,6,In Person
ITAL6506,Italian Studies - Intermediate II,"Second Semester, 2018",Postgraduate,6,In Person
ITAL6504,Italian Studies Continuing II,"Second Semester, 2018",Postgraduate,6,In Person
ITAL6502,Italian Studies Introductory 2,"Second Semester, 2018",Postgraduate,6,In Person
JPNS6113,Japanese 2: Spoken,"Second Semester, 2018",Postgraduate,6,In Person
JPNS6115,Japanese 2: Written,"Second Semester, 2018",Postgraduate,6,In Person
JPNS6013,Japanese 4,"Second Semester, 2018",Postgraduate,6,In Person
JPNS6015,Japanese 6,"Second Semester, 2018",Postgraduate,6,In Person
LING6028,Japanese Linguistics,"Second Semester, 2018",Postgraduate,6,In Person
BUSN8200,Judgement and Decision Making Research in Accounting,"Second Semester, 2018",Postgraduate,6,In Person
ANTH8007,Key Concepts in Anthropology of Development,"Second Semester, 2018",Postgraduate,6,In Person
KORE6121,Korean 2,"Second Semester, 2018",Postgraduate,6,In Person
KORE6522,Korean 4,"Second Semester, 2018",Postgraduate,6,In Person
KORE6513,Korean 6,"Second Semester, 2018",Postgraduate,6,In Person
ENVS6304,Land and Catchment Management,"Second Semester, 2018",Postgraduate,6,In Person
LING6002,Language and Society,"Second Semester, 2018",Postgraduate,6,In Person
LING6015,"Language, Culture and Translation","Second Semester, 2018",Postgraduate,6,In Person
LING6018,Languages in Contact,"Second Semester, 2018",Postgraduate,6,In Person
LAWS6700,Law Capstone Project,"Second Semester, 2018",Postgraduate,6,In Person
LAWS6230,Law Internship,"Second Semester, 2018",Postgraduate,6,In Person
ECON8047,Law and Economics,"Second Semester, 2018",Postgraduate,6,In Person
LAWS6102,"Lawyers, Justice and Ethics","Second Semester, 2018",Postgraduate,6,In Person
MGMT7062,Leadership and Delivering Societal Impact,"Second Semester, 2018",Postgraduate,6,In Person
MGMT8270,Leading People and Change,"Second Semester, 2018",Postgraduate,6,In Person
LAWS6249,Legal Theory,"Second Semester, 2018",Postgraduate,6,In Person
HIST6244,Legends and Life Stories: Australia Since 1788,"Second Semester, 2018",Postgraduate,6,In Person
STAT6043,Life Contingencies,"Second Semester, 2018",Postgraduate,6,In Person
DEMO8092,Life Course Analytics,"Second Semester, 2018",Postgraduate,6,In Person
CHMD8013,"Life, Waste and Sustainability","Second Semester, 2018",Postgraduate,6,In Person
CHIN6531,Literary Chinese 2,"Second Semester, 2018",Postgraduate,6,In Person
ASIA6040,Literary and Cultural Discourse in Modern Japan,"Second Semester, 2018",Postgraduate,6,In Person
ANTH8050,MAAPD (Advanced) Thesis,"Second Semester, 2018",Postgraduate,6,In Person
ANTH8016,MAAPD Internship,"Second Semester, 2018",Postgraduate,6,In Person
IDEC8002,Macroeconomic Analysis and Policy,"Second Semester, 2018",Postgraduate,6,In Person
ECON7074,Macroeconomic Principles for Economic Policy,"Second Semester, 2018",Postgraduate,6,In Person
ECON8022,Macroeconomic Theory (Master),"Second Semester, 2018",Postgraduate,6,In Person
DESN8002,Major Design Inquiry: Application of Research,"Second Semester, 2018",Postgraduate,12,In Person
INTR8068,Making Foreign Policy,"Second Semester, 2018",Postgraduate,6,In Person
HIST6007,Making History,"Second Semester, 2018",Postgraduate,6,Online
NSPO8017,Malicious Networks: Transnational Terrorism and Crime,"Second Semester, 2018",Postgraduate,6,In Person
BUSN7031,Management Accounting and Cost Analysis,"Second Semester, 2018",Postgraduate,6,In Person
MGMT7107,Managing Across Cultures,"Second Semester, 2018",Postgraduate,6,In Person
BUSI7280,Managing in a Global Context,"Second Semester, 2018",Postgraduate,6,In Person
STAT8010,Managing the Research Process,"Second Semester, 2018",Postgraduate,6,In Person
BIOL6116,Marine Conservation Ecology,"Second Semester, 2018",Postgraduate,6,In Person
MKTG7260,Marketing and Stakeholder Communications,"Second Semester, 2018",Postgraduate,6,In Person
BUSN8802,Master Research Project (Commerce),"Second Semester, 2018",Postgraduate,12,In Person
MMIB8005,Master Sub-Thesis (Business Studies),"Second Semester, 2018",Postgraduate,18,In Person
MMIB8006,Master Sub-Thesis (Business Studies),"Second Semester, 2018",Postgraduate,6,In Person
BUSN8804,Master Sub-Thesis (Commerce),"Second Semester, 2018",Postgraduate,6,In Person
BUSN8803,Master Sub-Thesis (Commerce),"Second Semester, 2018",Postgraduate,18,In Person
ASIA8500,Master of Asian and Pacific Studies (Advanced) Thesis,"Second Semester, 2018",Postgraduate,12,In Person
EMDV8016,Master of Environmental Management and Development Sub-thesis,"Second Semester, 2018",Postgraduate,12,In Person
PHYS8207,Master of Nuclear Science Research Project,"Second Semester, 2018",Postgraduate,6,In Person
HLTH8000P,"Master of Philosophy (Centre for Research on Ageing, Health and Wellbeing)","Second Semester, 2018",Postgraduate,6,In Person
HLTH8000F,"Master of Philosophy (Centre for Research on Ageing, Health and Wellbeing)","Second Semester, 2018",Postgraduate,6,In Person
HLTH8550F,"Master of Philosophy - Research Course,  CMHR, Institute of Population Health","Second Semester, 2018",Postgraduate,24,In Person
HLTH8550P,"Master of Philosophy - Research Course,  CMHR, Institute of Population Health","Second Semester, 2018",Postgraduate,24,In Person
MEDN8550P,"Master of Philosophy - Research Course, John Curtin School of Medical Research","Second Semester, 2018",Postgraduate,6,In Person
MEDN8550F,"Master of Philosophy - Research Course, John Curtin School of Medical Research","Second Semester, 2018",Postgraduate,6,In Person
SCOM7000,Master of Science Communication Research Project,"Second Semester, 2018",Postgraduate,3,In Person
ENVS8000P,Masters Dissertation,"Second Semester, 2018",Postgraduate,12,In Person
ENVS8000F,Masters Dissertation,"Second Semester, 2018",Postgraduate,12,In Person
IDEC8011,Masters Research Essay,"Second Semester, 2018",Postgraduate,6,In Person
MATH6115,Mathematical Finance,"Second Semester, 2018",Postgraduate,6,In Person
ECON8013,Mathematical Techniques in Economics I,"Second Semester, 2018",Postgraduate,6,In Person
MATH8702,Mathematics Reading Course,"Second Semester, 2018",Postgraduate,6,In Person
MATH8701,Mathematics Research Project,"Second Semester, 2018",Postgraduate,6,In Person
MATH8705,Mathematics Special Topic,"Second Semester, 2018",Postgraduate,6,In Person
MATH6112,Matrix Computations,"Second Semester, 2018",Postgraduate,6,In Person
MEDN8701,Medical Research Project,"Second Semester, 2018",Postgraduate,12,In Person
MEDI8012,Medicine 1B,"Second Semester, 2018",Postgraduate,24,In Person
MEDI8020B,Medicine 2,"Second Semester, 2018",Postgraduate,21,In Person
MEDI8030B,Medicine 3,"Second Semester, 2018",Postgraduate,24,In Person
MEDI8040B,Medicine 4,"Second Semester, 2018",Postgraduate,24,In Person
POPM8001,Mental Health,"Second Semester, 2018",Postgraduate,6,In Person
REGN8001,"Methods in Crime, Justice and Regulation","Second Semester, 2018",Postgraduate,6,In Person
REGN9076,Methods in Regulation and Governance,"Second Semester, 2018",Postgraduate,6,In Person
ECON7073,Microeconomic Principles for Economic Policy,"Second Semester, 2018",Postgraduate,6,In Person
ECON8011,Microeconomic Theory,"Second Semester, 2018",Postgraduate,6,In Person
VCPG6002,Mobilising Research,"Second Semester, 2018",Postgraduate,6,In Person
COMP8190,Model-Driven Software Development,"Second Semester, 2018",Postgraduate,6,In Person
IDEC8127,Modelling the Global Economy: techniques and policy implications,"Second Semester, 2018",Postgraduate,6,In Person
CHIN6022,Modern Chinese 2: Spoken,"Second Semester, 2018",Postgraduate,6,In Person
CHIN6023,Modern Chinese 2: Written,"Second Semester, 2018",Postgraduate,6,In Person
CHIN6521,Modern Chinese 4,"Second Semester, 2018",Postgraduate,6,In Person
CHIN6523,Modern Chinese 6,"Second Semester, 2018",Postgraduate,6,In Person
BIOL6162,Molecular Gene Technology,"Second Semester, 2018",Postgraduate,6,In Person
MNGL6003,Mongolian 2,"Second Semester, 2018",Postgraduate,6,Online
MUSC8011,Museums and Heritage Extended Research Project,"Second Semester, 2018",Postgraduate,12,In Person
MUSC8009,Museums and Heritage Research Project,"Second Semester, 2018",Postgraduate,6,In Person
MUSI8014,Music Graduate Chamber Ensemble,"Second Semester, 2018",Postgraduate,6,In Person
MUSI8012,Music Graduate Exegesis,"Second Semester, 2018",Postgraduate,6,In Person
MUSI8013,Music Graduate Extended Exegesis,"Second Semester, 2018",Postgraduate,12,In Person
MUSI6209,Music Recording and Production Techniques,"Second Semester, 2018",Postgraduate,6,In Person
MUSI6007,Music and Globalisation,"Second Semester, 2018",Postgraduate,6,In Person
NSPO8031F,National Security Policy Sub-thesis,"Second Semester, 2018",Postgraduate,12,In Person
NSPO8031P,National Security Policy Sub-thesis,"Second Semester, 2018",Postgraduate,12,In Person
NSPO8006,National Security Policymaking,"Second Semester, 2018",Postgraduate,6,In Person
NEUR8704,Neuroscience Essay,"Second Semester, 2018",Postgraduate,6,In Person
NEUR8010,Neuroscience Research Project,"Second Semester, 2018",Postgraduate,6,In Person
NEUR8700,Neuroscience Research proposal,"Second Semester, 2018",Postgraduate,6,In Person
MGMT7161,New Venture Creation,"Second Semester, 2018",Postgraduate,6,In Person
PHYS8205,Nuclear Fuel Cycle,"Second Semester, 2018",Postgraduate,6,In Person
PHYS8206,Nuclear Measurement,"Second Semester, 2018",Postgraduate,6,In Person
MATH6114,Number Theory and Cryptography,"Second Semester, 2018",Postgraduate,6,In Person
MATH6119,Numerical Optimisation,"Second Semester, 2018",Postgraduate,6,In Person
MEAS8100,Oil Religion Politics and Conflict in the Middle East,"Second Semester, 2018",Postgraduate,6,In Person
SOCY6169,Online Research Methods,"Second Semester, 2018",Postgraduate,6,In Person
SOCR8006,Online Research Methods,"Second Semester, 2018",Postgraduate,6,In Person
IDEC8008,"Open Economy Macroeconomics, Finance, and Development","Second Semester, 2018",Postgraduate,6,In Person
COMP6330,Operating Systems Implementation,"Second Semester, 2018",Postgraduate,6,In Person
PHYS8017,Optoelectronics and Integrated Optics,"Second Semester, 2018",Postgraduate,6,In Person
MGMT8003,Organisational Behaviour,"Second Semester, 2018",Postgraduate,6,In Person
ARTV6058,Outside The Box: Making Art for a Public Space,"Second Semester, 2018",Postgraduate,6,In Person
PASI8004,"Pacific Health Challenges and Strategies: Politics, Culture and Development","Second Semester, 2018",Postgraduate,6,In Person
ARTV6508,Painting: Materiality and Meaning,"Second Semester, 2018",Postgraduate,6,In Person
EMSC6027,Palaeoclimatology and Climate Change,"Second Semester, 2018",Postgraduate,6,In Person
BIOL6143,Parasitology,"Second Semester, 2018",Postgraduate,6,In Person
MATH6406,"Partial Differential Equations,  Fourier Analysis and Complex Analysis","Second Semester, 2018",Postgraduate,6,In Person
POGO8136,Participating in Public Policy: Citizen Engagement and Public Talk,"Second Semester, 2018",Postgraduate,6,In Person
LAWS8074,Personal Injuries Compensation,"Second Semester, 2018",Postgraduate,6,Online
ARTV6006,Photography,"Second Semester, 2018",Postgraduate,6,In Person
PHYS6502,Photonic Sensing Systems,"Second Semester, 2018",Postgraduate,6,In Person
ENGN6613,Photonic Sensing Systems,"Second Semester, 2018",Postgraduate,6,In Person
PHYS8016,Photonics Advanced Topics,"Second Semester, 2018",Postgraduate,6,In Person
ENGN8830,Photovoltaic Power Plants,"Second Semester, 2018",Postgraduate,6,In Person
PHYS6070,Physics of the Earth,"Second Semester, 2018",Postgraduate,6,In Person
EMSC6022,Planetary Science,"Second Semester, 2018",Postgraduate,6,In Person
BIOL6125,Plants and Global Climate Change,"Second Semester, 2018",Postgraduate,6,In Person
POGO8096,Policy Research,"Second Semester, 2018",Postgraduate,6,In Person
INTR8058,Politics of Islam in Southeast Asia,"Second Semester, 2018",Postgraduate,6,In Person
DEMO8091,Population Projections and Dynamics,"Second Semester, 2018",Postgraduate,6,In Person
DEMO8088,"Population, Climate Change and Sustainable Development","Second Semester, 2018",Postgraduate,6,In Person
PHIL8011,Postgraduate Training in Philosophy: Foundations Seminar,"Second Semester, 2018",Postgraduate,12,In Person
POLS8004,Postgraduate Training in Politics and Policy: Research Methods,"Second Semester, 2018",Postgraduate,6,In Person
ENGN6625,Power Electronics,"Second Semester, 2018",Postgraduate,6,In Person
ARTV8040,Practice-led Research Extended Project,"Second Semester, 2018",Postgraduate,18,In Person
ARTV8039,Practice-led Research Major Project,"Second Semester, 2018",Postgraduate,12,In Person
ARTV8038,Practice-led Research Project,"Second Semester, 2018",Postgraduate,6,In Person
BIAN6520,Primate Conservation Biology,"Second Semester, 2018",Postgraduate,6,In Person
STAT6039,Principles of Mathematical Statistics,"Second Semester, 2018",Postgraduate,6,In Person
COMP6361,Principles of Programming Languages,"Second Semester, 2018",Postgraduate,6,In Person
MEDI8015B,Professional Practice 1,"Second Semester, 2018",Postgraduate,0,In Person
COMP6250,Professional Practice 1,"Second Semester, 2018",Postgraduate,6,In Person
ENGN6250,Professional Practice 1,"Second Semester, 2018",Postgraduate,6,In Person
MEDI8025B,Professional Practice 2,"Second Semester, 2018",Postgraduate,0,In Person
COMP8260,Professional Practice 2,"Second Semester, 2018",Postgraduate,6,In Person
ENGN8260,Professional Practice 2,"Second Semester, 2018",Postgraduate,6,In Person
MEDI8035B,Professional Practice 3,"Second Semester, 2018",Postgraduate,0,In Person
ARTV6028,Professional Practices Internship,"Second Semester, 2018",Postgraduate,6,In Person
COMP6730,Programming for Scientists,"Second Semester, 2018",Postgraduate,6,In Person
BUSN8005,Project Accounting and Financial Management,"Second Semester, 2018",Postgraduate,6,In Person
MGMT8170,Project Management Masters Thesis,"Second Semester, 2018",Postgraduate,6,In Person
MGMT8005,Project Risk and Issues Management,"Second Semester, 2018",Postgraduate,6,In Person
NSPO8027,"Propaganda, Information War and National Security","Second Semester, 2018",Postgraduate,6,In Person
POPH8106,Public Health Research Project,"Second Semester, 2018",Postgraduate,6,In Person
LAWS6284,Public Interest Law Clinical Program,"Second Semester, 2018",Postgraduate,6,In Person
CHMD8004,Qualitative Methodologies for Health Research,"Second Semester, 2018",Postgraduate,6,In Person
SOCR8003,Qualitative Research Analysis,"Second Semester, 2018",Postgraduate,6,In Person
POLS8044,Qualitative Research in Politics,"Second Semester, 2018",Postgraduate,6,In Person
IDEC8014,Quantitative Financial Economics,"Second Semester, 2018",Postgraduate,6,In Person
IDEC8026,Quantitative Policy Impact Evaluation,"Second Semester, 2018",Postgraduate,6,In Person
LING8027,Quantitative Research Methods in Linguistics,"Second Semester, 2018",Postgraduate,6,In Person
SOCR8009,Quantitative Social Research,"Second Semester, 2018",Postgraduate,6,In Person
ENGL6034,Queens and Tyrants: Gender and Power in Drama 1580-1630,"Second Semester, 2018",Postgraduate,6,In Person
FINM8500,RSFAS Masters Thesis,"Second Semester, 2018",Postgraduate,12,In Person
ACST8500,RSFAS Masters Thesis,"Second Semester, 2018",Postgraduate,12,In Person
STAT8500,RSFAS Masters Thesis,"Second Semester, 2018",Postgraduate,12,In Person
ENGL8019,Reading Context: Topics in Production and Reception of Texts,"Second Semester, 2018",Postgraduate,12,In Person
GEND6002,Reading Popular Culture: An Introduction to Cultural Studies,"Second Semester, 2018",Postgraduate,6,In Person
RUSS6003,Reading Russian for Academic Purposes II,"Second Semester, 2018",Postgraduate,6,Online
LING8003,Readings in Applied Linguistics,"Second Semester, 2018",Postgraduate,6,In Person
ARTH8016,Readings in Art History and Curatorial Studies,"Second Semester, 2018",Postgraduate,6,In Person
CLAS8008,Readings in Classics,"Second Semester, 2018",Postgraduate,6,In Person
HIST8021,Readings in History,"Second Semester, 2018",Postgraduate,6,In Person
INDG9002,Readings in Indigenous Studies,"Second Semester, 2018",Postgraduate,6,In Person
NEUR8701,Readings in Neuroscience,"Second Semester, 2018",Postgraduate,6,In Person
BIAN8003,Readings in Primatology/Palaeoanthropology,"Second Semester, 2018",Postgraduate,6,In Person
POLS6101,Refugee Politics: Displacement and Exclusion in the 20th and 21st Centuries,"Second Semester, 2018",Postgraduate,6,In Person
COMP6240,Relational Databases,"Second Semester, 2018",Postgraduate,6,In Person
BIAN6019,Research Design and Analysis in Archaeological and Evolutionary Science,"Second Semester, 2018",Postgraduate,6,In Person
ARTS8103,Research Design and Ethics,"Second Semester, 2018",Postgraduate,6,In Person
POPH8315,Research Design and Methods,"Second Semester, 2018",Postgraduate,6,In Person
ARCH8106,Research Design and Research Proposal,"Second Semester, 2018",Postgraduate,12,In Person
ACST8050,Research Essay in Actuarial Studies,"Second Semester, 2018",Postgraduate,6,In Person
EMSC8017,Research Methods and Proposal,"Second Semester, 2018",Postgraduate,6,In Person
DIPL9000,Research Methods in Diplomacy,"Second Semester, 2018",Postgraduate,6,In Person
DIPL8000,Research Methods in Diplomacy,"Second Semester, 2018",Postgraduate,6,In Person
NSPO9020,Research Methods in National Security Policy,"Second Semester, 2018",Postgraduate,6,In Person
BIOL8291,Research Presentation Skills,"Second Semester, 2018",Postgraduate,6,In Person
MEDI8013B,Research Project,"Second Semester, 2018",Postgraduate,3,In Person
BIOL8701,Research Project,"Second Semester, 2018",Postgraduate,6,In Person
ENGN8602,Research Project,"Second Semester, 2018",Postgraduate,6,In Person
EMDV8066,Research Project,"Second Semester, 2018",Postgraduate,12,In Person
POGO8035,Research Project (6 units),"Second Semester, 2018",Postgraduate,6,In Person
PHYS8170,Research Project in Photonics,"Second Semester, 2018",Postgraduate,6,In Person
BIOL8700,Research Proposal,"Second Semester, 2018",Postgraduate,12,In Person
LAWS8657,Research Skills (Migration),"Second Semester, 2018",Postgraduate,6,Online
DIPL8011,Research Thesis - Diplomacy,"Second Semester, 2018",Postgraduate,12,In Person
JPNS6023,Research Topics in Japanese: History & Society,"Second Semester, 2018",Postgraduate,6,In Person
PHYS8505,Research Topics in Photonics,"Second Semester, 2018",Postgraduate,6,In Person
ASIA6108,Research Topics in South and Southeast Asian Languages B,"Second Semester, 2018",Postgraduate,6,In Person
CLAS8018,Research in Classical Studies,"Second Semester, 2018",Postgraduate,12,In Person
EMDV8014,Research in Climate Change Policy and Economics,"Second Semester, 2018",Postgraduate,6,In Person
ECON8040,Resource and Environmental Economics,"Second Semester, 2018",Postgraduate,6,In Person
ASIA8011,"Rethinking Northeast Asia: Region, Culture and Society","Second Semester, 2018",Postgraduate,6,In Person
ENGL6038,"Revolution and Romanticism in British Literature, 1789-1832","Second Semester, 2018",Postgraduate,6,In Person
ENGN6627,Robotics,"Second Semester, 2018",Postgraduate,6,In Person
ANCH6104,Rome: Republic to Empire,"Second Semester, 2018",Postgraduate,6,In Person
ASIA6511,Samurai Society and Social Control in Japan,"Second Semester, 2018",Postgraduate,6,In Person
SKRT6103,Sanskrit 2,"Second Semester, 2018",Postgraduate,6,In Person
SKRT6107,Sanskrit 4,"Second Semester, 2018",Postgraduate,6,In Person
SKRT6106,Sanskrit 6,"Second Semester, 2018",Postgraduate,6,In Person
SCOM6004,Science Communication Internship,"Second Semester, 2018",Postgraduate,6,In Person
SCNC8000,Science Internship,"Second Semester, 2018",Postgraduate,6,In Person
SCNC8021,Science Research Project,"Second Semester, 2018",Postgraduate,3,In Person
SCOM6027,Science and Public Policy,"Second Semester, 2018",Postgraduate,6,In Person
BIAN6510,Scientific Dating in Archaeology and Palaeoenvironmental Studies,"Second Semester, 2018",Postgraduate,6,In Person
MATH6103,Scientific and Industrial Modelling,"Second Semester, 2018",Postgraduate,6,In Person
ARTV6802,Sculpture Advanced Construction through Fabrication,"Second Semester, 2018",Postgraduate,6,In Person
ARTV6804,Sculpture Replicating Through Casting and Finishing Bronze,"Second Semester, 2018",Postgraduate,6,In Person
ARTV6805,Sculpture Temporal Studies Making Time in Space: through chance and process approaches,"Second Semester, 2018",Postgraduate,6,In Person
NSPO8022,Selected Topic in National Security Policy,"Second Semester, 2018",Postgraduate,6,In Person
PHYS6504,Semiconductors,"Second Semester, 2018",Postgraduate,6,In Person
ENGN6334,Semiconductors,"Second Semester, 2018",Postgraduate,6,In Person
EMSC6040,Seminar A: Short Research Project,"Second Semester, 2018",Postgraduate,3,In Person
EMSC6041,Seminar B: Short Research Project,"Second Semester, 2018",Postgraduate,3,In Person
HIST8027,Seminar in Advanced Historical Research,"Second Semester, 2018",Postgraduate,12,In Person
